thread_id,inbound_tweet_id,inbound_author_id,inbound_text,inbound_created_at,brand_tweet_id,brand_author_id,brand_reply_text,brand_created_at,inbound_datetime,month_key,intent
2117929_146677,2117929,624208,Por mi iPhone dice que ya no tiene memoria? @AppleSupport ? https://t.co/pigIbYJEeF,Wed Nov 08 05:15:08 +0000 2017,2117928,AppleSupport,@624208 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 08 14:19:33 +0000 2017,2017-11-08 05:15:08+00:00,2017-11,other
187658_8736,187658,160035,@115858 @AppleSupport Someone hacked my iPhone and used find my iPhone to get my location on ALL my devices 2 factor authentication was on,Wed Oct 04 02:25:18 +0000 2017,187657,AppleSupport,@160035 We want to understand more about this issue. Let's team up in DM to get started. https://t.co/GDrqU22YpT,Wed Oct 04 03:15:00 +0000 2017,2017-10-04 02:25:18+00:00,2017-10,other
2439699_172408,2439699,699744,@AppleSupport I’ve restarted my phone several times. Still doesn’t work,Tue Nov 14 23:43:57 +0000 2017,2439700,AppleSupport,@699744 Thanks for trying that step. We want to take a deeper look into this with you. Send us a DM and we'll get started. https://t.co/GDrqU22YpT,Tue Nov 14 23:54:00 +0000 2017,2017-11-14 23:43:57+00:00,2017-11,software_update_os
2072159_143550,2072159,612872,@AppleSupport I accidentally purchased an app. Will you please help me undo it and provide a refund? Thanks,Sat Nov 25 11:54:59 +0000 2017,2072158,AppleSupport,@612872 Thank you for reaching out to us. You can use the steps here for help with that purchase: https://t.co/A5QhKRZhQQ,Sat Nov 25 14:37:00 +0000 2017,2017-11-25 11:54:59+00:00,2017-11,billing_subscription_store
2121079_147037,2121079,624943,@AppleSupport Yes I do,Wed Nov 08 19:10:41 +0000 2017,2121080,AppleSupport,"@624943 Thank you for letting us know! Since you already have a backup, update your iOS as outlined here: https://t.co/80YRnjDFDk",Wed Nov 08 19:57:26 +0000 2017,2017-11-08 19:10:41+00:00,2017-11,other
981636_55240,981636,352748,@AppleSupport @115858 My wonderful iPhone 6 Plus is now a useless piece of junk. IOS 11.0.2 is a real disaster!,Wed Oct 11 20:55:19 +0000 2017,981635,AppleSupport,@352748 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Wed Oct 11 20:58:00 +0000 2017,2017-10-11 20:55:19+00:00,2017-10,software_update_os
1535011_88103,1535011,476012,"@AppleSupport Is This your alert, I don’t think it is https://t.co/omFi2PvdkD",Fri Nov 03 20:03:21 +0000 2017,1535010,AppleSupport,@476012 You can use the following article to report spam and phishing attempts: https://t.co/BJQFVtKSas,Sat Nov 04 00:09:00 +0000 2017,2017-11-03 20:03:21+00:00,2017-11,other
1583753_92518,1583753,487391,@115858 @AppleSupport When is this issue with the I’s going to be resolved? It’s getting frustrating. HELP!!! https://t.co/QFoddU2aqY,Sat Nov 04 16:50:43 +0000 2017,1583750,AppleSupport,"@487391 Thanks for reaching out. Before we go too much further, we'd like to have you try following: https://t.co/uQeXsrrlXJ",Sat Nov 04 20:41:00 +0000 2017,2017-11-04 16:50:43+00:00,2017-11,other
1175562_66988,1175562,396531,"@AppleSupport DM sent, thanks for coming back so quickly",Tue Oct 24 20:37:58 +0000 2017,1175561,AppleSupport,"@396531 No worries, we're happy to help. We've received your DM and we'll continue working with you there. https://t.co/GDrqU22YpT",Tue Oct 24 20:49:00 +0000 2017,2017-10-24 20:37:58+00:00,2017-10,other
2406575_169797,2406575,692113,"@AppleSupport When it turns on, it says failed to install due to a broken file or something. I’ve tried what it’s said about saving it &amp; restarting but it hasn’t worked",Tue Nov 14 15:41:18 +0000 2017,2406577,AppleSupport,@692113 Thanks for clarifying this for us. We'd like to have you check the disk using Disk Utility. You can find the steps outlined here: https://t.co/YdgKAB1wI2 Let us know how it goes.,Tue Nov 14 16:26:00 +0000 2017,2017-11-14 15:41:18+00:00,2017-11,software_update_os
2303696_161846,2303696,668453,@AppleSupport Apple Pay keeps changing my default billing address to one I haven’t lived at for 2 years- despite deleting it everywhere I can find it. Can you help me fix this please?,Sun Nov 12 17:22:04 +0000 2017,2303695,AppleSupport,"@668453 We can point you in the right direction. Our Apple Pay Team can look into this issue with you. To reach them, look here: https://t.co/IBIY3vMgPj",Sun Nov 12 19:41:00 +0000 2017,2017-11-12 17:22:04+00:00,2017-11,billing_subscription_store
245983_12047,245983,174424,@AppleSupport Yes,Thu Oct 05 18:50:30 +0000 2017,245984,AppleSupport,@174424 Great. Let's tackle this in DM. Send us one and let us know if it's lagging in certain apps or on specific screens. We'll work there. https://t.co/GDrqU22YpT,Thu Oct 05 19:49:00 +0000 2017,2017-10-05 18:50:30+00:00,2017-10,other
2057776_154379,2057776,608591,@AppleSupport I just DMed you.,Thu Oct 19 16:12:28 +0000 2017,2242642,AppleSupport,"@608591 We've received your DM, and will continue the conversation there.",Thu Oct 19 17:20:00 +0000 2017,2017-10-19 16:12:28+00:00,2017-10,other
2748435_191605,2748435,126729,"@AppleSupport hey. Can I get a refund for two songs that I purchased more than 3 months ago? They do not work and can't download, and I neither have a computer to download iTunes on either. Pls let me know. Thanks.",Mon Nov 20 22:58:08 +0000 2017,2748434,AppleSupport,"@126729 We're not able to help out with refunds over Twitter, but reach out to our iTunes Store support via the following link and they can look in to this with you: https://t.co/SDIe7UiyJN If you'd like help finding the songs and downloading them, please send us a DM. https://t.co/GDrqU22YpT",Mon Nov 20 23:06:30 +0000 2017,2017-11-20 22:58:08+00:00,2017-11,billing_subscription_store
1596750_94132,1596750,490540,"@115858 @AppleSupport THIS DRIVING ME CRAZY!!! what is this, how can i️ get this off my phone??!!! https://t.co/vo1DDnk7k7",Sat Nov 04 18:30:48 +0000 2017,1596749,AppleSupport,@490540 We're happy to assist you. The steps here may help: https://t.co/gKAEL4wRnw,Sat Nov 04 22:15:27 +0000 2017,2017-11-04 18:30:48+00:00,2017-11,other
2040238_139388,2040238,603260,@AppleSupport Why won’t the iPhone 5s do the recent update???,Tue Nov 07 21:25:39 +0000 2017,2040236,AppleSupport,"@603260 Are you trying to update over Wi-Fi? If you are, check out: https://t.co/Ui1yTnOCUz DM us if that doesn't help. https://t.co/GDrqU22YpT",Tue Nov 07 22:27:00 +0000 2017,2017-11-07 21:25:39+00:00,2017-11,software_update_os
637464_35754,637464,271148,"@AppleSupport hey not getting the episode chart on itunes Podcasts, tried restarting and updating already, help? https://t.co/MQWlY5H0GA",Wed Nov 22 18:13:56 +0000 2017,637463,AppleSupport,@271148 We'd be happy to look into what's going on with the Podcasts app. Which device and OS version you seeing this on?,Wed Nov 22 18:33:34 +0000 2017,2017-11-22 18:13:56+00:00,2017-11,software_update_os
2978776_204390,2978776,732042,@AppleSupport Yes I am on that current version and I still get static when playing music through Bluetooth. Matter fact I just paid $150 to get my Mercedes A diagnostic test and was told it was the iPhone.😡😡,Fri Nov 17 17:37:58 +0000 2017,2978775,AppleSupport,@732042 OK! Thanks for keeping the iPhone updated. We have some questions to help us begin isolating the issue. Is this happening for just music or for phone calls as well? How are the speaker and receiver when not connected to Bluetooth? Please DM us. https://t.co/GDrqU22YpT,Fri Nov 17 18:54:01 +0000 2017,2017-11-17 17:37:58+00:00,2017-11,billing_subscription_store
1898686_123367,1898686,565856,@AppleSupport jist brought a mac second hand and cant even set it up? My 1st apple product and its not going well... https://t.co/bDdzkfnfUy,Mon Oct 23 19:37:45 +0000 2017,1898684,AppleSupport,@565856 We'd love to assist you with your new Mac. Can you tell us in DM if this is your first time settings the Mac up? https://t.co/GDrqU22YpT,Mon Oct 23 19:43:00 +0000 2017,2017-10-23 19:37:45+00:00,2017-10,other
2288635_158994,2288635,664906,@AppleSupport why does my #iPhoneX screen go unresponsive as soon as I step outside in the cold?,Sun Nov 12 02:46:40 +0000 2017,2288634,AppleSupport,"@664906 We want to help you. DM us, and we'll look into what's going on. https://t.co/GDrqU22YpT",Sun Nov 12 03:58:50 +0000 2017,2017-11-12 02:46:40+00:00,2017-11,other
1887702_122227,1887702,563000,@AppleSupport Congratulations You have just re-invented the telephone with wire !!! 😡😡😡 #ios11 #bigshit #nobattery #nextwillbeasamsung,Mon Oct 23 14:39:14 +0000 2017,1887701,AppleSupport,"@563000 We'd like to help with your iPhone's battery. DM us details on which iOS 11 version you have, and we'll continue support there. https://t.co/GDrqU22YpT",Mon Oct 23 15:18:27 +0000 2017,2017-10-23 14:39:14+00:00,2017-10,battery_power_charging
1940862_127266,1940862,152868,"@AppleSupport iOS 11.0.3 is really screwing up my iPhone SE. Apps freeze, wireless unresponsive, battery drain. Can I get rid of this?",Sun Oct 29 21:32:26 +0000 2017,1940861,AppleSupport,"@152868 Hi there. That's not we want to happen with your iPhone, at all. Please send us a DM, we'll meet you there to help out. https://t.co/GDrqU22YpT",Sun Oct 29 21:44:00 +0000 2017,2017-10-29 21:32:26+00:00,2017-10,battery_power_charging
1943289_127414,1943289,577783,Every time I type the letter “i” it changes to symbols. Why is that happening @AppleSupport @115858 @34759,Mon Oct 30 02:09:39 +0000 2017,1943288,AppleSupport,@577783 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,Mon Oct 30 02:15:00 +0000 2017,2017-10-30 02:09:39+00:00,2017-10,other
1913275_124867,1913275,343998,@AppleSupport is this some kind of scam going around? I received this in my email and did not purchase. https://t.co/TUP6VQPFot,Sat Nov 25 07:41:18 +0000 2017,1913274,AppleSupport,@343998 We are here to help. We know these emails can be concerning. Here is what to do with messages like that. https://t.co/LNMCdqt6fD,Sat Nov 25 13:58:27 +0000 2017,2017-11-25 07:41:18+00:00,2017-11,billing_subscription_store
1999869_132579,1999869,591326,"Ok, if @AppleSupport don’t fix this got damn question mark box issue we finna have a problem",Thu Nov 02 19:54:36 +0000 2017,1999868,AppleSupport,@591326 We want your keyboard working for you; we'll do all we can to help. Let us know what iOS version is installed via DM: https://t.co/GDrqU22YpT,Thu Nov 02 22:17:30 +0000 2017,2017-11-02 19:54:36+00:00,2017-11,other
1149744_65062,1149744,390558,"@AppleSupport When I launch appstore it asks me to review my acc, but when I press review I get a blank page. Tried on PC too.",Tue Oct 24 14:51:36 +0000 2017,1149747,AppleSupport,@390558 Let's try restarting the computer and see if you can review the account screen from there.,Tue Oct 24 15:28:29 +0000 2017,2017-10-24 14:51:36+00:00,2017-10,other
2287254_158634,2287254,664548,Sometimes I just want to throw my phone against a wall...I updated it yesterday and it's so laggy esp when typing. What is going on @115858 @AppleSupport?,Sat Nov 11 21:38:06 +0000 2017,2287253,AppleSupport,"@664548 We want to help. Let’s look into this together. To start, does this happen with all apps or just certain ones?",Sat Nov 11 23:14:00 +0000 2017,2017-11-11 21:38:06+00:00,2017-11,software_update_os
249180_12358,249180,175201,@AppleSupport I can however update apps but I can't install new ones or download purchases,Thu Oct 05 15:57:51 +0000 2017,249178,AppleSupport,@175201 What type of message do you get when trying to download new apps?,Thu Oct 05 16:51:00 +0000 2017,2017-10-05 15:57:51+00:00,2017-10,billing_subscription_store
145180_6304,145180,148894,@AppleSupport No sir I don’t see this kind of message .,Sat Nov 25 12:20:38 +0000 2017,145182,AppleSupport,"@148894 So we can look into the battery usage in more detail, let's chat over in Direct Message.",Sat Nov 25 14:47:00 +0000 2017,2017-11-25 12:20:38+00:00,2017-11,other
457192_24647,457192,223550,My new work phone has had this display for LITERALLY 90 minutes #AFew. Any suggestions @AppleSupport https://t.co/tyehz2iYrw,Fri Dec 01 00:23:21 +0000 2017,457190,AppleSupport,@223550 Let's look into this together. Have you been connected to a stable Wi-Fi while setting up your iPhone?,Fri Dec 01 00:32:55 +0000 2017,2017-12-01 00:23:21+00:00,2017-12,other
2699023_188451,2699023,758296,"@AppleSupport Alright, thank you so much!",Sun Nov 19 20:28:54 +0000 2017,2699025,AppleSupport,@758296 You're welcome!,Sun Nov 19 20:50:28 +0000 2017,2017-11-19 20:28:54+00:00,2017-11,other
2422430_171023,2422430,695763,"@AppleSupport Thanks, but it turns out the cable wasn't the problem. My battery won't charge. This is the second issue I've had with iPhone 6s battery after I had it replaced due to manufacturing error in the series.",Thu Nov 16 08:58:52 +0000 2017,2422432,AppleSupport,"@695763 We'd like to take a closer look into this with you. If you still need assistance with your battery, please let us know in DM, your model iPhone and the iOS version installed. We'll be happy to help. https://t.co/GDrqU22YpT",Thu Nov 16 14:47:01 +0000 2017,2017-11-16 08:58:52+00:00,2017-11,battery_power_charging
774255_43552,774255,304958,@AppleSupport message keeps crashing and I keep having issues - 11.0.2,Thu Oct 12 02:01:10 +0000 2017,774253,AppleSupport,"@304958 We'd like to help. Since this started have you tried a normal restart of your iPhone? Also, is this the only app this happens with?",Thu Oct 12 02:11:26 +0000 2017,2017-10-12 02:01:10+00:00,2017-10,software_update_os
1815209_117059,1815209,545279,Hi can you fix my phone please @AppleSupport,Mon Oct 16 00:49:16 +0000 2017,1815208,AppleSupport,@545279 We'd be happy to help with your iPhone. DM us details on the issues you're having and we'll continue support there. https://t.co/GDrqU22YpT,Mon Oct 16 00:58:27 +0000 2017,2017-10-16 00:49:16+00:00,2017-10,other
2697281_188346,2697281,757912,"@AppleSupport @115858 I have bought iphone 7 plus 128 GB in June 2017 @ INR 65,000. If I wish to upgrade to iphone X 256 GB what will be the exchange price? When I inquired in near by Apple Store they quoted price less than 50% for old one. Then how do I will exchange? ""Expensive""",Sun Nov 19 18:39:13 +0000 2017,2697280,AppleSupport,@757912 Thanks for reaching out to us with this question. We'd be happy to look into this with you. DM us which country you're in as your options can vary by region. https://t.co/GDrqU22YpT,Sun Nov 19 19:02:30 +0000 2017,2017-11-19 18:39:13+00:00,2017-11,other
1773424_113371,1773424,532997,"@AppleSupport okay so first it was the autocorrect and now every time I type the word ""it"" my phone shuts off.",Wed Nov 08 00:19:47 +0000 2017,1773423,AppleSupport,@532997 This is not the experience we want you to have. Reach out to us in DM with more information. https://t.co/GDrqU22YpT,Wed Nov 08 02:49:26 +0000 2017,2017-11-08 00:19:47+00:00,2017-11,other
2689516_187677,2689516,756153,"@AppleSupport Lost my phone, try to reset my password, tries to send the instructions to the phone I've lost, then I try with another phone and you don't even send the messages at all??",Sun Nov 19 13:27:03 +0000 2017,2689515,AppleSupport,"@756153 Thanks for reaching out. Since we value privacy and security, you can reach out to us here for assistance with this issue: https://t.co/IBIY3vMgPj",Sun Nov 19 15:33:50 +0000 2017,2017-11-19 13:27:03+00:00,2017-11,account_appleid_icloud
2311334_163355,2311334,670325,Ugh!!! I’m tech challenged!! Does anyone know how to remove this new bar of apps that pops up on my messaging screens? 😑 @AppleSupport https://t.co/kAQl6aiRPb,Thu Oct 19 21:49:13 +0000 2017,2311332,AppleSupport,"@670325 We're here for you. You can tap on the ""App icon"" to the left of iMessage to hide the shortcut bar. Give that a try.",Thu Oct 19 22:09:37 +0000 2017,2017-10-19 21:49:13+00:00,2017-10,other
1619308_95507,1619308,496392,@496393 @AppleSupport Mine is still off and every time I️ have to hit the button to make an I,Sun Nov 05 05:46:00 +0000 2017,1619306,AppleSupport,@496392 We'd love to help! Please send us a DM with which version of iOS you're using to start. https://t.co/GDrqU22YpT,Sun Nov 05 16:27:54 +0000 2017,2017-11-05 05:46:00+00:00,2017-11,other
2695065_188136,2695065,757380,"@AppleSupport And No i didn't driop it, slid out of the bag it was in because of slickness and dumb design who care about the apple logo",Sun Nov 19 17:24:29 +0000 2017,2695064,AppleSupport,"@757380 A damaged iPad is never fun. We'd be happy to look into your options. As our service options can vary by region, can you DM us what country you are in? https://t.co/GDrqU22YpT",Sun Nov 19 18:11:00 +0000 2017,2017-11-19 17:24:29+00:00,2017-11,other
1673552_101363,1673552,509248,My iPhone is missing me off. Why is the lone letter “I️” changing into nonsense. @AppleSupport fix this!,Mon Nov 06 16:38:57 +0000 2017,1673551,AppleSupport,@509248 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,Mon Nov 06 17:24:00 +0000 2017,2017-11-06 16:38:57+00:00,2017-11,other
1173988_66843,1173988,396127,Can @AppleSupport help me please as I have a black screen!!,Tue Oct 24 19:43:22 +0000 2017,1173986,AppleSupport,@396127 We want to help you with this. Which device has a black screen?,Tue Oct 24 20:16:28 +0000 2017,2017-10-24 19:43:22+00:00,2017-10,other
2284639_157884,2284639,663910,@AppleSupport My phone says I’m not connected to internet and cannot verify install when I️ clearly am connected and have no issues on WiFi otherwise. #buggyAF,Sat Nov 11 06:30:51 +0000 2017,2284638,AppleSupport,@663910 We have some steps to try here in regards to that particular issue: https://t.co/Ui1yTnOCUz Be sure to let us know if you still need help afterwards. We're here for you.,Sat Nov 11 15:24:32 +0000 2017,2017-11-11 06:30:51+00:00,2017-11,network_connectivity
509574_27007,509574,237068,@AppleSupport I’m using the original charger.,Fri Dec 01 22:22:44 +0000 2017,509576,AppleSupport,"@237068 Alright, understood. Does this same charger work normally with other iOS devices? DM us and let us know. https://t.co/GDrqU22YpT",Fri Dec 01 23:04:00 +0000 2017,2017-12-01 22:22:44+00:00,2017-12,battery_power_charging
1650218_99859,1650218,504058,The I️ when I type I can go away now @AppleSupport. Yeah...thanks. @115858 #apple,Sun Nov 05 21:07:46 +0000 2017,1650217,AppleSupport,@504058 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 23:15:32 +0000 2017,2017-11-05 21:07:46+00:00,2017-11,other
1033272_58623,1033272,364467,@AppleSupport other than quitting Safari. Have you got any good ideas about dealing with these? https://t.co/OhPblxCTmk,Sat Oct 14 08:49:28 +0000 2017,1033271,AppleSupport,@364467 We'd recommend trying the steps here: https://t.co/LNMCdqt6fD,Sat Oct 14 13:40:00 +0000 2017,2017-10-14 08:49:28+00:00,2017-10,other
2148050_150115,2148050,631363,@AppleSupport Just restarted my iPhone that was frozen and somehow 90% of my photos are gone. 😨. HELP.,Thu Nov 09 00:15:12 +0000 2017,2148049,AppleSupport,@631363 Hi. We're here to help. Do you use iCloud Photo library? Here's how to check: https://t.co/93Oph1pzXx,Thu Nov 09 00:33:00 +0000 2017,2017-11-09 00:15:12+00:00,2017-11,software_update_os
1648309_99435,1648309,503553,@AppleSupport my iphone6 cannot be rebooted caused by full storage. what should i do to turn it on? my PC itunes id is not logged in. thx,Tue Oct 17 12:29:05 +0000 2017,1648308,AppleSupport,@503553 We want your iPhone to work! Let us know if you're able to power it back on following these steps: https://t.co/H7w57rsYVQ,Tue Oct 17 14:13:34 +0000 2017,2017-10-17 12:29:05+00:00,2017-10,software_update_os
764861_42950,764861,249077,Gracias #iOS11 por acabar con mi #ipod joder mi #iphone junto con @4305 y @22692 @AppleSupport pónganse a trabajar,Wed Oct 11 21:41:16 +0000 2017,764860,AppleSupport,@249077 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Oct 11 21:51:01 +0000 2017,2017-10-11 21:41:16+00:00,2017-10,software_update_os
1761058_111051,1761058,529978,"Why can’t I open Photos after iOS 11 update, @AppleSupport?",Tue Oct 17 22:06:57 +0000 2017,1761056,AppleSupport,@529978 We're happy to work with you in finding a solution. Which exact iOS version is installed? Does the app immediately crash?,Tue Oct 17 22:12:35 +0000 2017,2017-10-17 22:06:57+00:00,2017-10,software_update_os
1046620_59017,1046620,367397,"@AppleSupport 6; 10.3.2. I mean, even @198874 has this feature. 😂",Sat Oct 14 19:17:24 +0000 2017,1046618,AppleSupport,@367397 You can customize the Control Center in our new iOS 11. Learn more here: https://t.co/vodH4madjc Update: https://t.co/6rYhjnPAcy,Sat Oct 14 19:33:31 +0000 2017,2017-10-14 19:17:24+00:00,2017-10,other
687950_38400,687950,284314,@AppleSupport I have done what has been suggested. The battery was on 20% low power mode etc and literally it went down to 1% in the couple of mins I was using it . Not good!,Thu Nov 23 14:21:43 +0000 2017,687952,AppleSupport,@284314 Understood. Click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,Thu Nov 23 16:22:31 +0000 2017,2017-11-23 14:21:43+00:00,2017-11,battery_power_charging
327089_17015,327089,193949,@AppleSupport After I downloaded iOS 11,Sat Oct 07 16:57:50 +0000 2017,327091,AppleSupport,@193949 Try out these steps: https://t.co/yddZBqBMPy Connect with us by DM if there's still any issue. We'll get your calls connecting. https://t.co/GDrqU22YpT,Sat Oct 07 19:33:28 +0000 2017,2017-10-07 16:57:50+00:00,2017-10,software_update_os
393591_21065,393591,209226,Bon @AppleSupport c’est quand qu’on aura une mise à jour de IOS 11 qui empêcherait que notre clavier bug quand on écrit des msg???,Mon Oct 09 15:49:49 +0000 2017,393590,AppleSupport,@209226 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Mon Oct 09 17:23:33 +0000 2017,2017-10-09 15:49:49+00:00,2017-10,software_update_os
2007372_134222,2007372,593587,@AppleSupport this iOS update has been known to be full of awful glitches for weeks now. Please fix.I️,Sat Nov 04 03:46:30 +0000 2017,2007371,AppleSupport,@593587 We're here to help. DM us details what you're experiencing and we'll get started. Include which iPhone and version of iOS 11. https://t.co/GDrqU2kzhr,Sat Nov 04 14:10:29 +0000 2017,2017-11-04 03:46:30+00:00,2017-11,software_update_os
2305438_162323,2305438,668877,all I see on my twitter feed are question marks?????? #pleasefixapple @AppleSupport,Sun Nov 12 23:14:37 +0000 2017,2305437,AppleSupport,"@668877 Thanks for reaching out! Just to confirm, are you seeing these symbols from other people's posts and messages? Let us know the answer in a DM and we'll continue from there. https://t.co/GDrqU22YpT",Sun Nov 12 23:54:27 +0000 2017,2017-11-12 23:14:37+00:00,2017-11,other
1979967_130330,1979967,163656,"@AppleSupport When trying to buy the iPhone X on Friday in store, is it possible to do an online store pickup?",Tue Oct 31 21:23:23 +0000 2017,1979966,AppleSupport,@163656 Great question. Let us know in DM which country you are in and we'll point you in the right direction! https://t.co/GDrqU22YpT,Tue Oct 31 21:29:00 +0000 2017,2017-10-31 21:23:23+00:00,2017-10,other
441324_133768,441324,592882,@219683 @AppleSupport Mine has also begun its glitchy descent into phone hell. https://t.co/DWIEekrgmz,Sat Nov 04 02:56:33 +0000 2017,2004925,AppleSupport,@592882 We'd be happy to look into your iPhone issues with you. Please let us know in DM what issues you're having to begin. https://t.co/GDrqU22YpT,Sat Nov 04 03:55:33 +0000 2017,2017-11-04 02:56:33+00:00,2017-11,software_update_os
2300198_161137,2300198,667608,He cometido el error de intentar actualizar mi #iPhone6 y se ha quedado así... A los 30'' se bloquea la pantalla y al desbloquearla vuelta a empezar!! 😩😩😩 #iOS11.1.1 #Apple #Help @119459 @AppleSupport https://t.co/zt6ZOMWo6e,Sun Nov 12 10:46:09 +0000 2017,2300197,AppleSupport,@667608 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sun Nov 12 16:30:31 +0000 2017,2017-11-12 10:46:09+00:00,2017-11,software_update_os
1464356_83015,1464356,459897,@AppleSupport FIX YOUR STUPID ASS SOFTWARE THAT HAS BEEN ABSOLUTE TRASH SINCE YOU RELEASED IOS 11. FYI the “I️” IS A ! AND A MYSTERY BOX,Thu Nov 02 16:58:41 +0000 2017,1464355,AppleSupport,@459897 Let's look into this. DM us what version of iOS 11 you're running to continue. https://t.co/GDrqU22YpT,Thu Nov 02 19:08:30 +0000 2017,2017-11-02 16:58:41+00:00,2017-11,software_update_os
2691869_187943,2691869,528980,@AppleSupport is there away to enable automatic software updates #iphone8plus,Sun Nov 19 15:45:50 +0000 2017,2691867,AppleSupport,"@528980 Great question, we have information you may find useful. You can enable automatic downloads by following the steps here: https://t.co/2oRvemLiMD",Sun Nov 19 16:34:00 +0000 2017,2017-11-19 15:45:50+00:00,2017-11,software_update_os
2110897_145616,2110897,622684,@AppleSupport I’m sick of it autocorrecting to I.T help!,Fri Nov 17 02:28:40 +0000 2017,2110896,AppleSupport,@622684 Hey There! We're happy to assist with your auto-correct concerns. Could you share which iOS version you see in Settings &gt; General &gt; About?,Fri Nov 17 03:10:33 +0000 2017,2017-11-17 02:28:40+00:00,2017-11,other
800391_44616,800391,310718,@AppleSupport DM?,Thu Oct 12 20:28:48 +0000 2017,800393,AppleSupport,@310718 DM is direct message. You can use the link below to reach out to us. https://t.co/GDrqU22YpT,Thu Oct 12 20:45:34 +0000 2017,2017-10-12 20:28:48+00:00,2017-10,other
2090208_144775,2090208,617805,@AppleSupport @115858 Please fix the battery issues on ios 11! I'm on a BRAND NEW iphone 8 and the battery drains so fast.,Wed Oct 18 02:16:51 +0000 2017,2090207,AppleSupport,@617805 We want you to be able to enjoy your new iPhone. Send us a DM and let us know how often you're charging. We can work there. https://t.co/GDrqU22YpT,Wed Oct 18 02:26:32 +0000 2017,2017-10-18 02:16:51+00:00,2017-10,battery_power_charging
2295693_160060,2295693,666589,@AppleSupport I’ve updated my phone to iOS 11.1 and my battery life is so bad now because of it I’m constantly charging it,Sun Nov 12 17:16:55 +0000 2017,2295692,AppleSupport,"@666589 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",Sun Nov 12 19:33:32 +0000 2017,2017-11-12 17:16:55+00:00,2017-11,battery_power_charging
1949281_127743,1949281,579085,@AppleSupport is 128 GB iPhone 7 not enough to hold call list for few days. Why iOS update 11.03 does not wrk. #hangtheiphone,Mon Oct 30 15:55:08 +0000 2017,1949280,AppleSupport,"@579085 Hey, we want to learn more about what's going on with your iPhone. Meet us in DM and we'll go from there. https://t.co/GDrqU22YpT",Mon Oct 30 16:00:06 +0000 2017,2017-10-30 15:55:08+00:00,2017-10,software_update_os
1133150_63563,1133150,387006,@AppleSupport @115858 ios 11.03 on iphone 6 automatically switch on wifi every now and then!!,Tue Oct 24 04:44:03 +0000 2017,1133148,AppleSupport,@387006 Let's team up on this. Are you disabling Wi-Fi through the Control Center or in the Settings app?,Tue Oct 24 12:44:00 +0000 2017,2017-10-24 04:44:03+00:00,2017-10,network_connectivity
2812635_195465,2812635,784264,"@AppleSupport I'm trying to make my iCloud library available so I can make playlists in @115948, but even though my library is empty, I still can't make my iCloud library available, what can I do??",Mon Nov 27 01:18:53 +0000 2017,2812634,AppleSupport,@784264 Let's look into this for you. Is iCloud Music Library enabled on all of your devices? This page may help: https://t.co/9VQ9VywZJ2 Let us know in DM. https://t.co/GDrqU22YpT,Mon Nov 27 01:26:29 +0000 2017,2017-11-27 01:18:53+00:00,2017-11,account_appleid_icloud
681993_38053,681993,282753,@AppleSupport Sometime getting this type of sound when i am dialing https://t.co/2sa3Wono6A,Wed Nov 08 11:15:48 +0000 2017,681992,AppleSupport,@282753 Okay. Let's look into this together. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,Wed Nov 08 13:44:28 +0000 2017,2017-11-08 11:15:48+00:00,2017-11,other
62239_3329,62239,130254,Why does my phone vibrate for no reason since I’ve updated it ?? @AppleSupport,Wed Nov 01 20:39:53 +0000 2017,62237,AppleSupport,@130254 We'd like to look into this with you. May we ask what type of iPhone you have?,Wed Nov 01 21:38:00 +0000 2017,2017-11-01 20:39:53+00:00,2017-11,software_update_os
1852282_119621,1852282,554344,Is there something wrong with iCloud today? #Apple @AppleSupport,Thu Oct 19 00:32:15 +0000 2017,1852281,AppleSupport,@554344 Thanks for reaching out to us for support. Please tell us how we can support you with iCloud.,Thu Oct 19 00:39:00 +0000 2017,2017-10-19 00:32:15+00:00,2017-10,account_appleid_icloud
411461_22302,411461,213148,@AppleSupport is it possible to choose what point in an audio track starts on imovie for iphone?,Tue Oct 10 00:19:00 +0000 2017,411460,AppleSupport,@213148 We'd like to get you to the team that best supports iMovie. Please reach an Advisor here: https://t.co/IBIY3w3RGR,Tue Oct 10 00:25:00 +0000 2017,2017-10-10 00:19:00+00:00,2017-10,hardware_display_audio
